"account_id","account_name","avg_wau_last_12_weeks","customer_since_date","health_summary_flag","opportunity_id","pred_point","projects_created_last_12_weeks","renewal_week","stage_name","total_active_arr","weeks_as_customer","weeks_to_renewal","weeks_with_preds_last_12_weeks"
"0013q00002F3D2RAAV","Spring Labs","1.416","2020-06-17","Green","0063q00000yaSz0AAE","2020-10-05","18","2021-06-14","8-Closed Lost","10000.0","16","36","1"
"001F000001UpbJGIAZ","DAT Solutions LLC","1.166","2020-06-17","Green","0063q00000yanKkAAI","2020-10-05","50","2021-06-14","7-Closed Won","30000.0","16","36","4"
"0012A00002BPi5nQAD","Eagle’s View Partners, Ltd.","1.166","2017-06-15","Green","0063q00000yAHqeAAG","2020-10-05","372","2021-06-14","8-Closed Lost","31500.0","173","36","12"
"0012A00002Kmgu6QAB","Fintonic","2.000","2018-06-18","Green","0060Z00000uAMg2QAG","2020-10-05","20","2021-06-14","8-Closed Lost","36000.0","120","36","12"
"0012A00002IKPdfQAH","2 Degrees NZ","0.250","2018-06-18","Yellow","0060Z00000lfCsEQAU","2020-10-05","8","2021-06-14","7-Closed Won","35370.0","120","36","0"
"0010Z00002CZ71TQAT","Accounting and Corporate Regulatory Authority","2.083","2020-06-26","Green","0063q00000yayj2AAA","2020-10-12","40","2021-06-21","8-Closed Lost","33211.69","16","36","7"
"0010Z000025ncspQAA","ZEON CORPORATION","6.500","2020-06-22","Green","0063q00000yaSDuAAM","2020-10-12","115","2021-06-21","7-Closed Won","68250.0","16","36","8"
"0012A00002GmcIhQAJ","ORIENTAL LAND CO., LTD.","1.000","2018-06-27","Green","0063q00000yaXu6AAE","2020-10-12","39","2021-06-21","7-Closed Won","20000.0","120","36","2"
"0013q00002DO0NrAAL","IDP Education - Australia","1.166","2020-06-22","Green","0063q00000yao4sAAA","2020-10-12","70","2021-06-21","7-Closed Won","43000.0","16","36","3"
"0013q00002DNBePAAX","Newmetrix","0.916","2020-06-22","Green","0063q00000yaodTAAQ","2020-10-12","38","2021-06-21","7-Closed Won","45000.0","16","36","7"
"001F000001ntZ4hIAE","Astrazeneca LP","1.166","2019-06-27","Green","0060Z00000uB1PFQA0","2020-10-12","5","2021-06-21","8-Closed Lost","128000.0","68","36","1"
"0012A00002IKZoSQAX","BlueScope Steel","7.666","2020-06-22","Green","0063q00000yaMbBAAU","2020-10-12","250","2021-06-21","7-Closed Won","52500.0","16","36","12"
"0010Z000023k6TYQAY","SEKISUI CHEMICAL CO., LTD.","4.500","2019-06-21","Green","0063q00000ybndrAAA","2020-10-12","99","2021-06-21","7-Closed Won","120135.0","69","36","8"
"0012A00002GmdkkQAB","LIFENET INSURANCE COMPANY","0.833","2019-06-24","Green","0063q00000yaaRmAAI","2020-10-12","3","2021-06-21","7-Closed Won","33000.0","68","36","0"
"0010Z000023MpGXQA0","Sanofi K.K.","1.416","2020-07-01","Green","0063q00000yaXthAAE","2020-10-19","18","2021-06-28","7-Closed Won","82500.0","16","36","4"
"0010Z000023k6TLQAY","TAKENAKA CORPORATION","2.166","2019-06-28","Green","0063q00000ybMCcAAM","2020-10-19","270","2021-06-28","7-Closed Won","33000.0","69","36","10"
"001F000001rxsf8IAA","NTT DATA CORPORATION","1.666","2017-02-06","Green","0063q00000yawDKAAY","2020-10-19","15","2021-06-28","7-Closed Won","109925.0","193","36","8"
"0010Z000029yhOzQAI","Honda Commtec inc.","1.083","2019-07-08","Green","0063q00000ybZMMAA2","2020-10-26","27","2021-07-05","7-Closed Won","46500.0","68","36","6"
"0010Z000023MnhVQAS","Bessemer Group Inc.","1.083","2019-07-08","Green","0063q00000ybMJYAA2","2020-10-26","5","2021-07-05","7-Closed Won","70000.0","68","36","5"
"0012A00002DJUGrQAP","GCI Communication Corp","0.083","2018-06-30","Red","0060Z00000wWXBcQAO","2020-10-19","0","2021-06-28","8-Closed Lost","142870.0","121","36","0"
"0010Z000025kbFyQAI","TAITO CORPORATION","1.000","2019-07-03","Green","0063q00000yb5cKAAQ","2020-10-19","99","2021-06-28","7-Closed Won","58500.0","68","36","6"
"0012A00002F2oGRQAZ","Reverb.com","2.833","2019-06-30","Green","0063q00000xrLmEAAU","2020-10-19","82","2021-06-28","7-Closed Won","83000.0","69","36","12"
"0012A00002F3hdkQAB","Liverpool Victoria","1.000","2018-04-29","Yellow","0063q00000ycDtTAAU","2020-10-19","18","2021-06-28","8-Closed Lost","136541.7","130","36","5"
"0012A00002Cu2fbQAB","JAPAN MEDICAL DATA CENTER CO., LTD.","0.250","2018-07-01","Yellow","0063q00000yb0wUAAQ","2020-10-19","5","2021-06-28","8-Closed Lost","45000.0","121","36","0"
"0010Z000026glOgQAI","Hearst Magazine Media, Inc.","3.750","2019-07-10","Green","0063q00000ybnqWAAQ","2020-10-26","539","2021-07-05","7-Closed Won","117600.0","68","36","12"
"0012A00002GR8J1QAL","KOBE STEEL, LTD.","3.833","2019-02-25","Green","0063q00000yb8ONAAY","2020-10-19","107","2021-06-28","7-Closed Won","110061.25","86","36","9"
"0010Z00002CYSe7QAH","TOYOTA SYSTEMS CORPORATION","3.583","2020-07-07","Green","0063q00000ybXWIAA2","2020-10-26","307","2021-07-05","7-Closed Won","46860.0","16","36","10"
"0012A00002DHKTVQA5","University of Minnesota","0.166","2020-07-01","Green","0063q00000ybUJnAAM","2020-10-19","0","2021-06-28","7-Closed Won","12870.0","16","36","0"
"0012A00002GmcJVQAZ","ONO PHARMACEUTICAL CO., LTD.","4.333","2018-06-28","Green","0063q00000yb5cJAAQ","2020-10-19","320","2021-06-28","7-Closed Won","203808.0","121","36","12"
"0012A000029yHjpQAE","Toppan Inc.","2.666","2017-07-01","Green","0063q00000yb8NFAAY","2020-10-19","96","2021-06-28","7-Closed Won","33000.0","173","36","12"
"0013q00002DMnnCAAT","Onco Care Analytics","1.916","2020-06-29","Green","0063q00000ybHCKAA2","2020-10-19","55","2021-06-28","7-Closed Won","15300.0","16","36","4"
"0010Z0000269zfSQAQ","TrustPower","2.583","2019-07-01","Green","0060Z00000tE30ZQAS","2020-10-19","113","2021-06-28","7-Closed Won","139582.0","68","36","12"
"0010Z000026Al4rQAC","THR Property Management LP aka Invitation Homes","0.833","2020-07-23","Green","0063q00000ytdcqAAA","2020-11-09","13","2021-07-19","7-Closed Won","18000.0","16","36","1"
"0012A000029TdvuQAC","Greenspring Associates","0.333","2017-07-17","Green","0063q00000ytAv1AAE","2020-11-02","0","2021-07-12","8-Closed Lost","52000.0","172","36","0"
"0010Z00002948V5QAI","Ascential Group Limited","3.666","2019-07-01","Green","0063q00000yAVANAA4","2020-11-09","871","2021-07-19","7-Closed Won","173680.0","71","36","11"
"0012A000028tHe9QAE","Lendico Deutschland GmbH","1.583","2018-07-19","Green","0063q00000ybOx1AAE","2020-11-09","60","2021-07-19","7-Closed Won","48000.0","121","36","0"
"0013q00002F27OEAAZ","Solventa","3.000","2020-07-15","Green","0063q00000ytE35AAE","2020-11-02","36","2021-07-12","7-Closed Won","15000.0","16","36","10"
"0012A00002DmhssQAB","K.K. ASHISUTO","0.000","2020-07-20","Green","0063q00000ytQhzAAE","2020-11-09","0","2021-07-19","7-Closed Won","20000.0","16","36","0"
"0012A00002AgEjKQAV","Edit (fka Response One)","0.333","2017-07-24","Yellow","0060Z00000nLXR5QAO","2020-11-09","0","2021-07-19","8-Closed Lost","63450.0","172","36","1"
"0012A00002IKZyMQAX","TDK CORPORATION","1.750","2020-07-20","Green","0063q00000ytCkbAAE","2020-11-09","19","2021-07-19","8-Closed Lost","46860.0","16","36","5"
"0013q00002EYC66AAH","Ardagh Group","1.583","2020-07-20","Green","0063q00000ytOjMAAU","2020-11-09","18","2021-07-19","7-Closed Won","35325.0","16","36","1"
"0012A000029UEh4QAG","TOYOTA TECHNICAL DEVELOPMENT CORPORATION","0.916","2017-03-15","Green","0063q00000zqQs2AAE","2021-07-05","24","2022-03-14","7-Closed Won","36000.0","225","36","6"
"0012A0000207qSdQAI","3PlayMedia","1.416","2017-03-20","Green","0063q00000zqkFKAAY","2021-07-05","17","2022-03-14","7-Closed Won","41296.0","224","36","12"
"0010Z000026lbCtQAI","Nabtesco Corporation","16.333","2020-08-17","Green","0063q00000zqZdFAAU","2021-07-05","354","2022-03-14","7-Closed Won","85500.0","46","36","12"
"0010Z000023k9rdQAA","KAUNET CO., LTD.","0.583","2019-03-14","Green","0063q00000zqPrAAAU","2021-07-05","12","2022-03-14","7-Closed Won","46500.0","121","36","3"
"001F000001snQusIAE","ITOCHU TECHNO-SOLUTIONS CORPORATION","1.333","2020-03-23","Green","0063q00000ywmKaAAI","2021-07-12","2","2022-03-21","7-Closed Won","74000.0","68","36","0"
"0012A00002GQuJ1QAL","DENTSU INC.","0.166","2019-03-27","Yellow","0063q00000zqfNQAAY","2021-07-12","3","2022-03-21","8-Closed Lost","57000.0","120","36","0"
"0012A00002DIqM0QAL","HINO MOTORS, LTD.","4.416","2018-12-21","Green","0063q00000zqfNWAAY","2021-07-12","210","2022-03-21","7-Closed Won","80000.0","134","36","11"
"0012A00002AdERtQAN","JTB CORP.","0.666","2019-03-27","Yellow","0063q00000zqWdiAAE","2021-07-12","17","2022-03-21","7-Closed Won","45000.0","120","36","1"
"0010Z000023MvEhQAK","Ayudhya Capital Services Co., Ltd.","2.250","2019-03-25","Green","0063q00000zqhJTAAY","2021-07-12","88","2022-03-21","8-Closed Lost","87000.0","120","36","9"
"0012A000023uRDnQAM","Payoneer","2.500","2017-04-30","Green","0060Z00000r0OtLQAU","2019-08-19","27","2020-04-27","7-Closed Won","39600.0","121","36","12"
"0010Z00001wwfvAQAQ","BV (Banco Votorantim)","1.750","2018-11-01","Green","0060Z00000pkON6QAM","2019-06-17","124","2020-02-24","8-Closed Lost","","33","36","9"
"0010Z00001wpwVwQAI","ENGIE North America","1.250","2018-11-19","Green","0063q00000vtSmlAAE","2020-03-09","31","2020-11-16","7-Closed Won","154000.0","68","36","12"
"0012A000029xdHwQAI","Encova Insurance Group","0.333","2017-01-27","","0062A00000qkH8iQAE","2018-05-14","3","2019-01-21","7-Closed Won","","68","36","2"
"0012A000029xdHwQAI","Encova Insurance Group","0.416","2017-01-27","","0063q00000xqPFpAAM","2020-05-18","1","2021-01-25","7-Closed Won","","173","36","3"
"0012A00002Fdo0mQAB","Credigy Solutions Inc.","2.750","2018-03-22","Not Flagged this week","0062A00000rUl3xQAC","2018-07-09","213","2019-03-18","7-Closed Won","","16","36","12"
"0012A00002E8idYQAR","SONY CORPORATION","2.000","2017-12-08","Green","0062A00000qhx7QQAQ","2018-03-26","197","2018-12-03","7-Closed Won","","16","36","11"
"0012A00002IKZx1QAH","Sanlam Personal Finance","1.666","2019-02-28","Green","0060Z00000r0BaTQAU","2019-06-17","27","2020-02-24","7-Closed Won","","16","36","5"
"0012A000027tNI6QAM","MLH Singapore","0.583","2017-04-03","None","0062A00000nW0QxQAK","2017-07-24","1","2018-04-02","7-Closed Won","","16","36","3"
"001F000001izgSLIAY","American First Finance","0.750","2016-04-25","None","0062A00000oGBqrQAG","2017-08-14","25","2018-04-23","7-Closed Won","","68","36","6"
"0012A000027rqmeQAA","VIDEO RESEARCH LTD.","0.416","2017-07-20","Yellow","0060Z00000lOrlxQAC","2018-11-05","1","2019-07-15","7-Closed Won","","68","36","5"
"0012A00002IrrJIQAZ","ALPS ALPINE CO., LTD.","2.750","2019-01-07","Green","0060Z00000qKn4LQAS","2019-04-29","140","2020-01-06","7-Closed Won","","16","36","7"
"001F000001hTZpzIAG","Demyst Data, Ltd.","3.416","2016-04-04","Not Flagged this week","0062A00000lDP4dQAG","2018-07-23","157","2019-04-01","7-Closed Won","","120","36","12"
"0012A00002CpZVWQA3","LIFULL CO., LTD.","2.916","2017-06-26","Green","0060Z00000lfCwnQAE","2018-10-15","253","2019-06-24","7-Closed Won","","68","36","12"
"0012A00002AdmxWQAR","Precision Diagnostics LLC","0.333","2017-11-27","Not Flagged this week","0062A00000qhx6RQAQ","2018-03-19","2","2018-11-26","8-Closed Lost","","16","36","2"
"0012A00002GNBYKQA5","Lendr LLC","0.250","2018-03-30","Yellow","0062A00000rV4jnQAC","2018-07-16","1","2019-03-25","8-Closed Lost","","16","36","0"
"001F000001h65H4IAI","Axos Bank","0.500","2016-09-01","Grey","0060Z00000nLY81QAG","2019-12-23","3","2020-08-31","7-Closed Won","60000.0","173","36","1"
"001F000001pWOoSIAW","MARKERSTUDY LIMITED","4.750","2017-01-31","Green","0063q00000vtgb7AAA","2019-05-20","79","2020-01-27","7-Closed Won","","120","36","12"
"0012A00002GR8IrQAL","Kirin Holdings Company, Limited","5.500","2017-12-28","None","0062A00000rUb0NQAS","2018-04-16","257","2018-12-24","7-Closed Won","","16","36","12"
"0012A000029xWDnQAM","G&F Financial Group","0.166","2018-01-01","Green","0063q00000xop9KAAQ","2020-04-20","4","2020-12-28","7-Closed Won","50000.0","120","36","0"
"001F000001h65H4IAI","Axos Bank","0.666","2016-09-01","Not Flagged this week","0062A00000ovzK0QAI","2017-12-18","10","2018-08-27","7-Closed Won","","68","36","0"
"0012A00002Jg38ZQAR","Tint","1.166","2018-05-01","Green","0060Z00000ri9QKQAY","2019-08-19","663","2020-04-27","7-Closed Won","33400.0","68","36","12"
"0012A00002BNwt7QAD","Chicago Bulls","0.583","2019-07-31","Green","0060Z00000sZTKJQA4","2019-11-18","106","2020-07-27","7-Closed Won","21600.0","16","36","5"
"001F000001snXN4IAM","Padres, L.P.","2.583","2017-01-01","Green","0062A00000qjfxYQAQ","2019-04-22","135","2019-12-30","8-Closed Lost","","121","36","12"
"0010Z000023MnhVQAS","Bessemer Group Inc.","1.416","2019-07-08","Green","0060Z00000uAiaHQAS","2019-10-28","24","2020-07-06","7-Closed Won","64000.0","16","36","3"
"0010Z000026lHhHQAU","JAPAN TOBACCO INC.","4.083","2019-01-31","Yellow","0063q00000yAYWHAA4","2020-05-11","214","2021-01-18","7-Closed Won","135168.0","67","36","9"
"0010Z000024gKS1QAM","National Debt Relief, LLC","1.083","2019-10-31","Green","0060Z00000wX9bmQAC","2020-02-17","25","2020-10-26","7-Closed Won","55000.0","16","36","5"
"0012A000027tNI6QAM","MLH Singapore","0.500","2017-04-03","Not Flagged this week","0060Z00000lfAkCQAU","2018-07-23","24","2019-04-01","8-Closed Lost","","68","36","2"
"0010Z00001wpwVwQAI","ENGIE North America","2.250","2018-11-19","Green","0060Z00000pxrooQAA","2019-03-11","101","2019-11-18","7-Closed Won","","16","36","11"
"001F000001mFmMZIA0","Cognition Financial","0.583","2016-11-01","Green","0060Z00000oxB4uQAE","2019-02-18","1","2019-10-28","8-Closed Lost","","120","36","1"
"0012A000029yHjpQAE","Toppan Inc.","2.083","2017-07-01","Green","0060Z00000uAfkMQAS","2019-10-21","52","2020-06-29","7-Closed Won","60000.0","121","36","0"
"0012A00002IKZzqQAH","Yamaha Motor Co., Ltd.","1.333","2019-07-29","Green","0060Z00000sZIHrQAO","2019-11-18","47","2020-07-27","7-Closed Won","58500.0","16","36","3"
"0012A00002HV45TQAT","4finance","2.083","2018-11-30","Green","0063q00000yAVExAAO","2020-03-23","14","2020-11-30","8-Closed Lost","85000.0","69","36","12"
"0012A00002FfuGkQAJ","Select Equity Group","0.500","2018-01-31","Not Flagged this week","0062A00000qk0VLQAY","2018-05-21","60","2019-01-28","8-Closed Lost","","16","36","3"
"001F000001jVRD1IAO","Numerator (fka Infoscout)","0.166","2017-01-31","Grey","0060Z00000ouhIhQAI","2019-05-20","86","2020-01-27","8-Closed Lost","","120","36","0"
"0012A00002Fdo0mQAB","Credigy Solutions Inc.","2.833","2018-03-22","Green","0060Z00000r06SZQAY","2019-07-08","144","2020-03-16","7-Closed Won","79200.0","68","36","10"
"0012A00002GmtrSQAR","Tatweer Petroleum – Bahrain Field Development Company W.L.L.","0.166","2018-05-31","Green","0060Z00000u9lFtQAI","2019-09-16","0","2020-05-25","7-Closed Won","64000.0","68","36","0"
"0012A00002Cu2fbQAB","JAPAN MEDICAL DATA CENTER CO., LTD.","0.666","2018-07-01","Green","0060Z00000lOVDJQA4","2018-10-22","12","2019-07-01","7-Closed Won","","17","36","0"
"001F000001bToTSIA0","Forward Financing LLC","2.500","2015-12-01","Green","0060Z00000owHqpQAE","2019-03-18","23","2019-11-25","7-Closed Won","","172","36","12"
"0012A00001ty5UVQAY","SBI Holdings, Inc.","4.000","2017-04-12","Green","0060Z00000tCkruQAC","2019-07-29","163","2020-04-06","7-Closed Won","60000.0","120","36","12"
"0012A000028sQvIQAU","Heifer International","0.166","2017-05-01","Not Flagged this week","0060Z00000lfAu8QAE","2018-08-20","2","2019-04-29","8-Closed Lost","","68","36","1"
"0010Z000026ljgCQAQ","SEGA SAMMY HOLDINGS INC.","5.166","2019-09-24","Green","0060Z00000saepqQAA","2020-01-13","233","2020-09-21","7-Closed Won","97152.0","16","36","11"
"001F000001qlPABIA2","Lincoln National Life Insurance Company","5.583","2017-06-16","Green","0060Z00000lfC4pQAE","2018-10-01","174","2019-06-10","7-Closed Won","","68","36","12"
"0010Z000023ruN3QAI","Monday.com","2.000","2018-10-01","Green","0063q00000yAV4eAAG","2020-01-20","19","2020-09-28","7-Closed Won","40003.2","68","36","12"
"0012A000029UsmuQAC","AlRaedah Investment","1.000","2017-08-03","Not Flagged this week","0062A00000ovzKBQAY","2017-11-20","15","2018-07-30","7-Closed Won","","16","36","7"
"001F000001jXcZrIAK","Move, Inc.","0.000","2017-10-31","Not Flagged this week","0062A00000pn18vQAA","2018-02-19","0","2018-10-29","8-Closed Lost","","16","36","0"
"0010Z000023JTT1QAO","Transports publics de la région lausannoise SA","0.000","2018-10-01","Green","0060Z00000ojh2GQAQ","2019-04-22","0","2019-12-30","7-Closed Won","","29","36","0"
"0012A00002GQcCZQA1","PT Bukalapak","2.750","2018-01-01","Not Flagged this week","0062A00000qjkypQAA","2018-04-23","103","2018-12-31","7-Closed Won","","16","36","6"
"0012A00002IKZoiQAH","BROTHER INDUSTRIES, LTD.","2.000","2019-02-25","Green","0060Z00000r06bvQAA","2019-06-17","145","2020-02-24","7-Closed Won","","16","36","10"
"0010Z000025r0MqQAI","Skyline AI","1.500","2018-12-10","Green","0060Z00000qKlVFQA0","2019-04-01","194","2019-12-09","8-Closed Lost","","16","36","4"
"0010Z00001wpvgNQAQ","SKYWARD INFORMATION SYSTEM CO., LTD.","1.000","2018-06-12","Red","0060Z00000u9cJ2QAI","2019-09-30","109","2020-06-08","7-Closed Won","36000.0","68","36","12"
"0012A00002AgEjKQAV","Edit (fka Response One)","2.250","2017-07-24","None","0062A00000p1SAGQA2","2017-11-13","83","2018-07-23","7-Closed Won","","16","36","7"
"0012A00002F3hdkQAB","Liverpool Victoria","1.166","2018-04-29","Yellow","0060Z00000sZZalQAG","2019-10-21","13","2020-06-29","7-Closed Won","236541.7","78","36","1"
"0012A00002K8MW6QAN","Centrix Group Ltd","1.083","2018-07-23","Red","0060Z00000sZE6mQAG","2019-11-11","30","2020-07-20","8-Closed Lost","54000.0","68","36","4"
"0012A00002Bx2anQAB","Fair Square Financial, LLC","3.666","2017-08-01","Not Flagged this week","0060Z00000ojh74QAA","2018-07-16","86","2019-03-25","7-Closed Won","","50","36","12"
"0012A00002Aej1KQAR","Atlas General Insurance Services","0.250","2017-09-18","Green","0060Z00000nLYNUQA4","2020-01-06","14","2020-09-14","7-Closed Won","50000.0","120","36","1"
"0012A00002IKZwnQAH","RWE Supply & Trading GmbH","0.333","2019-07-31","Green","0060Z00000uf86KQAQ","2019-11-18","20","2020-07-27","8-Closed Lost","53951.4","16","36","3"
"0012A00002DHnI6QAL","Compare The Market Pty Ltd","2.416","2017-10-31","Green","0060Z00000r0Lp7QAE","2019-02-18","79","2019-10-28","7-Closed Won","","68","36","12"
"0012A00002GNV1qQAH","Birch Hill Equity Partners","3.833","2018-02-28","Green","0060Z00000r0BaOQAU","2019-06-17","99","2020-02-24","7-Closed Won","","68","36","12"
"0012A0000207YqBQAU","MYJAR IT OU","2.583","2017-01-25","Grey","0062A00000qjg3qQAA","2020-05-18","10","2021-01-25","8-Closed Lost","54000.0","173","36","12"
"0012A00002BO5uhQAD","Dave, Inc.","1.333","2018-01-05","Not Flagged this week","0062A00000qjOs3QAE","2018-04-23","28","2018-12-31","7-Closed Won","","16","36","12"
"0012A000029VCg0QAG","Necco","0.166","2017-05-19","Green","0060Z00000u9fbeQAA","2019-09-09","4","2020-05-18","8-Closed Lost","15000.0","121","36","0"
"0012A00002GR8GCQA1","JSR CORPORATION","1.666","2019-04-19","Green","0060Z00000tCkt2QAC","2019-08-05","208","2020-04-13","7-Closed Won","36000.0","16","36","10"
"0010Z000023leNhQAI","SHIZUOKA GAS Co., Ltd.","1.333","2018-10-16","Green","0060Z00000wXCALQA4","2020-02-03","231","2020-10-12","7-Closed Won","36000.0","68","36","8"
"0012A00002GQupRQAT","DAIFUKU CO., LTD.","2.166","2018-03-09","Green","0060Z00000r06tcQAA","2018-07-09","162","2019-03-18","7-Closed Won","","18","36","5"
"0012A00002DjWNOQA3","Emirates Global Aluminium","0.416","2018-08-15","None","0060Z00000nLXxfQAG","2018-12-03","15","2019-08-12","7-Closed Won","","16","36","0"
"0012A00002F4QzGQAV","Wellen Capital","1.000","2017-11-15","Not Flagged this week","0062A00000pnxH3QAI","2018-03-05","130","2018-11-12","7-Closed Won","","16","36","11"
"0010Z00001yWEd5QAG","Cabot Oil & Gas Corporation","0.000","2018-09-19","Grey","0063q00000xrC9pAAE","2020-01-06","0","2020-09-14","8-Closed Lost","66000.0","68","36","0"
"0010Z00001yVcyQQAS","Myanma Posts and Telecommunications","1.083","2019-08-05","Green","0060Z00000sZSwXQAW","2019-11-25","48","2020-08-03","7-Closed Won","60530.44","16","36","11"
"0012A00001vAzgmQAC","Global Lending Services LLC","1.500","2018-03-31","Not Flagged this week","0062A00000rV9cLQAS","2018-07-16","97","2019-03-25","7-Closed Won","","16","36","10"
"0012A00002BPiyRQAT","TRANSCOSMOS ANALYTICS INC.","12.250","2017-05-22","None","0062A00000oGBrfQAG","2017-09-11","381","2018-05-21","7-Closed Won","","16","36","12"
"0010Z00001wpztiQAA","Kasasa","1.750","2018-11-30","Green","0060Z00000qKmIGQA0","2019-03-18","27","2019-11-25","8-Closed Lost","","16","36","5"
"0012A00002GmcIhQAJ","ORIENTAL LAND CO., LTD.","1.083","2018-06-27","Green","0060Z00000lOVC6QAO","2018-10-15","132","2019-06-24","7-Closed Won","","16","36","7"
"0010Z000023JTT1QAO","Transports publics de la région lausannoise SA","0.083","2018-10-01","Green","0063q00000y9m8bAAA","2020-04-20","0","2020-12-28","7-Closed Won","28800.0","81","36","0"
"0010Z000026AhIzQAK","MIURA CO.,LTD.","1.666","2019-03-25","Green","0060Z00000r0NV0QAM","2019-07-15","72","2020-03-23","7-Closed Won","36000.0","16","36","3"
"0012A00002HSKK1QAP","Starhub","0.833","2019-01-14","Green","0060Z00000ouhwXQAQ","2019-05-06","30","2020-01-13","7-Closed Won","","16","36","2"
"0012A00002K6p1CQAR","E. DESIGN INSURANCE CO., LTD.","0.750","2018-04-01","Green","0062A00000rUsLOQA0","2018-07-23","17","2019-04-01","7-Closed Won","","17","36","1"
"0012A00001vAzgmQAC","Global Lending Services LLC","0.666","2018-03-31","Green","0060Z00000ouhwrQAA","2019-07-22","9","2020-03-30","8-Closed Lost","40000.0","69","36","2"
"0012A000022CFvXQAW","Progressive Leasing, LLC","7.833","2017-04-28","Green","0060Z00000lfAtVQAU","2019-08-19","756","2020-04-27","7-Closed Won","100485.0","121","36","12"
"0012A00002DIpsVQAT","RICOH JAPAN CORPORATION","0.416","2018-05-18","Green","0060Z00000tDqrCQAS","2019-09-02","0","2020-05-11","8-Closed Lost","36000.0","68","36","0"
"0012A0000204TxBQAU","Target Corporation","2.166","2017-01-20","Green","0063q00000xqmCQAAY","2020-05-18","11","2021-01-25","7-Closed Won","82800.0","174","36","12"
"0012A000027rKSAQA2","GiXo Ltd.","0.833","2017-04-10","Green","0060Z00000r0KlmQAE","2019-07-29","88","2020-04-06","8-Closed Lost","36000.0","120","36","9"
"0010Z000023jiL5QAI","METRO ENGINES INC.","1.833","2018-10-04","Green","0060Z00000ojh66QAA","2019-01-21","430","2019-09-30","8-Closed Lost","","16","36","12"
"0012A00002GQuuvQAD","HITACHI SYSTEMS, LTD.","1.500","2018-11-22","Green","0060Z00000pyCQ4QAM","2019-03-11","38","2019-11-18","7-Closed Won","","16","36","6"
"0012A00002E8WP2QAN","Zidisha Inc.","1.083","2017-08-16","Not Flagged this week","0060Z00000nB4ViQAK","2018-12-03","7","2019-08-12","7-Closed Won","","68","36","12"
"0012A00002BNxSNQA1","Pacers Basketball, LLC","1.916","2019-05-31","Green","0060Z00000uAfbeQAC","2019-10-21","68","2020-06-29","7-Closed Won","41000.0","21","36","7"
"001F000001ahnfwIAA","Synectics Solutions","0.000","2017-02-16","Green","0060Z00000n87J6QAI","2017-12-25","0","2018-09-03","7-Closed Won","","45","36","0"
"0012A000029TVKxQAO","DENTSU DIGITAL, INC.","4.333","2017-08-10","None","0062A00000p2ALEQA2","2017-11-27","159","2018-08-06","7-Closed Won","","16","36","9"
"0010Z000022yglRQAQ","UBE INDUSTRIES, LTD.","1.166","2018-08-07","Green","0060Z00000sZE84QAG","2019-11-25","32","2020-08-03","7-Closed Won","36000.0","68","36","3"
"0012A00002F4iSDQAZ","Strategic Systems Inc","0.583","2018-03-26","Not Flagged this week","0062A00000rUnwRQAS","2018-07-16","13","2019-03-25","8-Closed Lost","","16","36","3"
"0012A00002GR8J1QAL","KOBE STEEL, LTD.","0.500","2019-02-25","Green","0060Z00000sYegmQAC","2019-10-21","0","2020-06-29","7-Closed Won","149575.0","34","36","0"
"0010Z00001wwH5eQAE","Voda.ai","0.916","2018-06-15","Green","0060Z00000lfCczQAE","2018-10-01","87","2019-06-10","8-Closed Lost","","16","36","4"
"0012A000023sNzBQAU","MITSUBISHI CORPORATION","4.833","2017-01-16","Yellow","0060Z00000ouhF4QAI","2019-05-06","101","2020-01-13","8-Closed Lost","","120","36","6"
"0012A00002GQVpcQAH","Security First Insurance","0.916","2018-01-25","Green","0062A00000qk8pXQAQ","2020-05-18","0","2021-01-25","8-Closed Lost","60000.0","121","36","0"
"0010Z00001yVUrUQAW","BIZREACH, INC.","0.583","2018-09-14","Red","0060Z00000uf7HfQAI","2019-12-30","11","2020-09-07","8-Closed Lost","36000.0","68","36","1"
"0012A00002GQuuvQAD","HITACHI SYSTEMS, LTD.","2.750","2018-11-22","Green","0063q00000vtGgwAAE","2020-03-09","187","2020-11-16","7-Closed Won","104000.0","68","36","8"
"0012A0000207TjlQAE","BUPA Investments Ltd","1.500","2018-08-10","Green","0060Z00000nLXcCQAW","2018-11-26","51","2019-08-05","7-Closed Won","","16","36","2"
"001F000001j05i7IAA","Schneider Electric Usa, Inc.","0.833","2019-10-07","Green","0060Z00000wX0bRQAS","2020-01-27","22","2020-10-05","8-Closed Lost","123653.89","16","36","3"
"0012A00002GP0xhQAD","Landscape Co., Ltd.","1.166","2017-10-27","Green","0063q00000yAYQ1AAO","2020-02-17","10","2020-10-26","8-Closed Lost","49600.0","121","36","10"
"0012A00002F4G5zQAF","Ascendas-Singbridge","1.166","2018-01-31","Not Flagged this week","0062A00000ql58pQAA","2018-05-21","16","2019-01-28","7-Closed Won","","16","36","2"
"0012A000023uRDnQAM","Payoneer","2.166","2017-04-30","None","0062A00000ovzLcQAI","2017-08-21","40","2018-04-30","7-Closed Won","","17","36","4"
"0012A000029TVKxQAO","DENTSU DIGITAL, INC.","8.583","2017-08-10","Green","0060Z00000nLXQtQAO","2018-11-26","166","2019-08-05","7-Closed Won","","68","36","9"
