is_bad,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
0,"Suburban Sanitation","10+ years","MORTGAGE","43000.0","not verified","n","  Borrower added on 02/25/11 > I am requesting this loan in order to purchase a reliable used car for my wife. I purchased my current SUV new (bank financed) and paid it off about two years ago. I see Lending Club as a great alternative to conventional financing. I like the overall concept of the Lending Club. I would much rather pay interest to private investors than pay it to a large corporation.<br/> Borrower added on 02/25/11 > I am requesting this loan in order to buy a reliable used car for my wife. I purchased my current car,an SUV,  new (bank financed), and have since paid it off. I see Lending Club as a great alternative to conventional bank financing. I would much rather pay interest to private investors, as opposed to large corporations.<br/>","car","My loan","265xx","WV","25.53","0.0","6/1/1996","1.0","","","13.0","0.0",27449,"60.1","20.0","f","0.0","",1
0,"Bayad Home Care Specialists","< 1 year","MORTGAGE","68000.0","VERIFIED - income","n","  Borrower added on 10/16/10 > The proceeds of the funds will be to purchase equipment, as well as for minor renovations to accommodate the installation of the equipment. <br/><br/>I am a good borrower due to the fact that I make my payments on time. I am a registered nurse with the capability of picking up shifts  in times when business may have a lull. This allows me to still meet my monthly bill obligations. Maintaining a solid credit rating and FICO score is a priority. I look forward to a time in the near future, that I will be able to give back to the community and eventually set up a non-profit for children that are from &quot;broken homes&quot;. <br/><br/>My job is stable and I enjoy working with my clients.<br/> Borrower added on 10/21/10 > I would like to express my sincere thanks to all of the lenders who are assisting me right now. I look forward to being a lender in the near future. Thank you for your support and assistance.<br/>","small_business","Holistic Wellness Center","088xx","NJ","12.56","0.0","9/1/1997","0.0","","","8.0","0.0",11231,"59.7","21.0","f","0.0","",1
0,"Off-Grid Electric","3 years","RENT","42000.0","not verified","n","  Borrower added on 10/05/11 > I'll be using the loan for a motorcycle. 2008 Aprilia Shiver 750<br/>","car","Motorcycle","185xx","PA","13.17","0.0","4/1/2005","0.0","","","6.0","0.0",5915,"51.0","10.0","f","0.0","",1
0,"Parc Lafayette","4 years","OWN","120000.0","VERIFIED - income source","n","  Borrower added on 03/26/11 > I plan to use the funds to fund client's medical expenses. I'm a good borrower because I've always paid my bills. My job is very stable as an attorney.<br/>","small_business","JB LLC","705xx","LA","13.71","0.0","2/1/2000","1.0","","","14.0","0.0",21747,"97.5","31.0","f","0.0","",1
0,"whiting-turner contracting co.","8 years","RENT","70000.0","VERIFIED - income source","n","","debt_consolidation","Consolidate","017xx","MA","13.92","0.0","10/1/2000","1.0","","","8.0","0.0",2802,"33.8","19.0","f","0.0","",1
1,"Battery Worx Inc","< 1 year","MORTGAGE","48000.0","VERIFIED - income source","n","","debt_consolidation","debt consolidation","935xx","CA","3.55","0.0","2/1/1999","0.0","","","9.0","0.0",2725,"23.5","14.0","f","0.0","",1
0,"Baylor University","3 years","RENT","28000.0","not verified","n"," ","debt_consolidation","Jay's Debt Consolation","767xx","TX","15.64","0.0","11/1/1999","0.0","","","9.0","0.0",11206,"71.8","16.0","f","0.0","",1
0,"Providence Associates Medical Laboratories","5 years","MORTGAGE","25700.0","VERIFIED - income source","n","I am in need of re roofing my garage and replacing the Backyard Fence. We had a REALLY BAD winter this last year in Spokane, Washington and it really took a toll on my house. I am in need to make the repairs, although, I am short on the funds needed to do these projects. I have been a homeowner for approximately 3 years now. I work full time in the Medical Laboratory Field. I am a VERY honest person and pay ALL my bills monthly EVERY month. I have not fell behind on any of my monthly bills for over 6 years.","home_improvement","Home Improvment Loan Needed","992xx","WA","12.98","0.0","10/1/2005","0.0","","89.0","9.0","1.0",0,"0.0","14.0","f","0.0","",1
0,"Bank of America","4 years","MORTGAGE","60000.0","VERIFIED - income","n","  Borrower added on 06/02/11 > The loan is for consolidating two current debts.  This is the primary and only reason for the loan.  The two current debts carry high interest...and I want to consolidate them.<br/>null Borrower added on 06/06/11 > I am using the funds to combine my Bank of America credit card and my Wells Fargo Credit Card. We have recently done improvements on our house including flooring, etc, that we utilized these cards for. I am now consolidating them into one payment for more ease / consistency. I have never been late on a payment and my credit is excellent. I have the utmost awareness of financial responsibility. My employment is more secure than ever with the increasing workload.<br/>","debt_consolidation","Debt Consolidation","751xx","TX","17.98","0.0","4/1/1994","1.0","","","11.0","0.0",21367,"25.1","22.0","f","0.0","",1
1,"Pfizer, Inc.","7 years","MORTGAGE","90000.0","not verified","n","Valley Weaponry LLC a tactical supply store located in Wintersville, Ohio is looking to increase its inventory.  Currently, the business possesses $90,000.00 in firearms, ammunition, tactical equipment and cash.  Business is increasing due to uncertainty surrounding the new presidential administration and its opinion regarding the 2nd amendment.  The funds will be used to purchase new tactical protective vests that will be sold to local police departments.  We anticipate selling the vests by the end of January 2009.","small_business","Business Inventory Loan","439xx","OH","8.93","0.0","5/1/1993","1.0","","","10.0","0.0",126302,"27.6","36.0","f","0.0","",1
0,"U. S. Coast Guard","9 years","RENT","58000.0","not verified","n","  568422 added on 11/05/09 > I'm using the loan to pay off most of my debts<br/>I have never been deliquent on my bills<br/>I have a very stable job.  I work for the Government and have for 9 years.  My contract runs through May of 2012.<br/>","debt_consolidation","Fix Debt","191xx","PA","6.23","0.0","7/1/2001","1.0","","","4.0","0.0",10044,"63.6","16.0","f","0.0","",1
0,"Structural Technology Consult.","4 years","RENT","36000.0","VERIFIED - income source","n","  Borrower added on 03/08/11 > Looking for loan to help start my skincare/massage therapy business. <br/>I'll continue working at current position (have worked there 7 of the last 10 years), phasing myself out as my clientele builds. This will allow steady income through the dreaded first year.<br/> Borrower added on 03/19/11 > Thank you to everyone who has invested thus far...Not sure if this helps make anyone more comfortable, but I am renting space in a salon that has been in business for 20 years. I'll be the only one providing this type of service in their establishment. They will be helping me build clientele (on top of my own marketing efforts), and will be listing my services on their menu cards, as well as their website. Also, one of my main services (body sugaring) is something only a few people in the city are certified in &amp; offer- it's becoming a popular alternative to waxing, The fact that I am dually licensed will be of great benefit in keeping busy. <br/><br/>As a side note, I am fully capable of repaying this loan, even if all my efforts failed &amp; I had to go back to full-time office employment.<br/>","small_business","Small Business Loan","921xx","CA","9.7","0.0","6/1/2001","0.0","","","10.0","0.0",2141,"11.4","16.0","f","0.0","",1
0,"Davis brothers plumbing","8 years","MORTGAGE","45000.0","not verified","n","  Borrower added on 10/10/11 > The intended purpose for this loan is as follows.<br/><br/>Kitchen remodel including cabinets appliances flooring and hood range 15,000$<br/><br/>Bathroom gut and remodel 10,000$<br/><br/>Refinish hardwood floors and painting 5,000$<br/><br/>I applied for the full amount in case of overages though I do not anticipate any. Any funds remaining after work is completed will be paid directly into the loan. <br/><br/>The loan balance on my mortgage is 105,000 and the current appraised value is 389,000 so the loan to value is great and there is absolutely no chance of being upside-down in this mortgage. I intend to refinance after repairs and pay off this loan in no more than nine months from origination until then I have more than enough monthly income to pay the payments and very nearly no other debts. Always pay on time. Any questions please ask.<br/><br/>Looking forward to a new home and glad to be paying the interest to the investors of LC!<br/>","home_improvement","Kitchen and bath re-model 30% LTV!","992xx","WA","4.16","0.0","8/1/2003","0.0","","113.0","4.0","1.0",7645,"65.9","8.0","f","0.0","",1
1,"","< 1 year","MORTGAGE","38652.0","not verified","n","I am needing to borrow money to support a new business we have new customers starting sept 27 but will not recieve the funds from them till around oct 15th.  If you look at my credit history I do not have any bad reports I have only been late on my credit card one time after my husband died.  I have never had any problem paying back any loans, I also expect the business to pay back the loan.  If you could help that would be great. ","small_business","Business Loan ","640xx","MO","12.76","0.0","5/1/1994","5.0","","","5.0","0.0",4031,"39.1","16.0","f","0.0","",1
0,"network building and consulting","9 years","MORTGAGE","73171.0","not verified","n","  Borrower added on 11/07/11 > I plan to use the funds to purchase a clean low mileage suv, i will be selling my currently owned car and paying down the loan balance with the funds, I have worked in telecomm the last 16 years and have a very stable job. I always pay my loans on time and have great credit.<br/>","car","Car Loan","219xx","MD","4.54","0.0","11/1/1998","0.0","","","9.0","0.0",2886,"5.9","20.0","f","0.0","",1
0,"Frameweld","3 years","RENT","46800.0","VERIFIED - income source","n","","debt_consolidation","Credit Cards","111xx","NY","20.04","0.0","5/1/2000","1.0","61.0","","5.0","0.0",15400,"79.8","7.0","f","0.0","",1
1,"Spine and Pain Medicine Center","5 years","RENT","37000.0","VERIFIED - income source","n","Hi Guys! Wanted to start out by saying I have always had good to great credit and I am very responsible about paying the bills on time, most of the time paying more than the minimum. I have been a single mom with 3 kids for 5 years now and have been able to stay ahead of the game without much or any help from my ex, unfortunately like many other folks these days, I'm beginning to become overwhelmed and I can feel it's about to cave in sometime soon. Before that happens I want to see if you would qualify me for a loan so I can throw my cuurent credit card debt which is now about 800.00 monthly, into 1 payment with a fixed monthly payment and for a set length of time instead of paying forever. I promise you will not regret giving me the opportunity to become a client of yours. Thank You","debt_consolidation","personal conslidation loan","346xx","FL","21.7","0.0","9/1/1994","0.0","","","17.0","0.0",20680,"25.5","32.0","f","0.0","",1
1,"r.e.merlo farming","10+ years","RENT","38400.0","not verified","n","","other","personal","959xx","CA","23.81","1.0","8/1/1998","0.0","15.0","","7.0","0.0",7943,"63.0","27.0","f","0.0","",1
0,"Independent Bank","9 years","MORTGAGE","70000.0","VERIFIED - income","n","  Borrower added on 11/10/11 > Wanted to consolidation all my debt and pay off within three years.  Loaned money to children and they were suppose to pay back.  Has not happened.  Clossing all credit and no more dedt.<br>","debt_consolidation","Fianancial Freedom","486xx","MI","19.11","0.0","3/1/1983","0.0","","","14.0","0.0",42194,"47.1","27.0","f","0.0","",1
0,"turning stone casino resort","10+ years","RENT","32000.0","not verified","n","Hello. I'm looking to consolidate debt so I can save on interest and have just one payment per month.","debt_consolidation","Consolidate Credit Card Debt","132xx","NY","24.0","0.0","12/1/1995","0.0","72.0","","10.0","0.0",9690,"49.2","17.0","f","0.0","",1
